Codigo_Venda,ID_Produto,ID_Fornecedor,Quantidade_Venda,Preco_Unitario,Custo_Frete
SO72803,530,29,1,4.99,0.1248
SO72975,530,1,1,4.99,0.1248
SO73122,530,2,1,4.99,0.1248
SO73195,530,3,1,4.99,0.1248
SO73516,530,4,1,4.99,0.1248
SO73517,530,5,1,4.99,0.1248
SO73664,530,6,1,4.99,0.1248
SO74262,530,7,1,4.99,0.1248
SO74796,530,8,1,4.99,0.1248
SO74816,530,9,1,4.99,0.1248
SO74881,530,10,1,4.99,0.1248
SO74945,530,11,1,4.99,0.1248
SO43702,311,12,1,3578.27,89.4568
SO43747,314,13,1,3578.27,89.4568
SO43755,311,14,1,3578.27,89.4568
SO43762,314,15,1,3578.27,89.4568
SO43936,311,16,1,3578.27,89.4568
SO43950,311,17,1,3578.27,89.4568
SO43961,311,18,1,3578.27,89.4568
SO43994,314,19,1,3578.27,89.4568
SO44000,311,20,1,3578.27,89.4568
SO44159,311,21,1,3578.27,89.4568
SO44162,311,22,1,3578.27,89.4568
SO44163,314,23,1,3578.27,89.4568
SO44170,314,24,1,3578.27,89.4568
SO44202,311,25,1,3578.27,89.4568
SO44224,314,26,1,3578.27,89.4568
SO44251,311,27,1,3578.27,89.4568
SO44273,311,28,1,3578.27,89.4568
SO44274,314,29,1,3578.27,89.4568
SO44327,314,1,1,3578.27,89.4568
SO44334,311,2,1,3578.27,89.4568
SO44349,311,3,1,3578.27,89.4568
SO44351,314,4,1,3578.27,89.4568
SO44384,311,5,1,3578.27,89.4568
SO44385,314,6,1,3578.27,89.4568
SO44404,314,7,1,3578.27,89.4568
SO44414,311,8,1,3578.27,89.4568
SO44459,314,9,1,3578.27,89.4568
SO44578,314,10,1,3578.27,89.4568
SO44587,311,11,1,3578.27,89.4568
SO44592,314,12,1,3578.27,89.4568
SO44605,314,13,1,3578.27,89.4568
SO44612,311,14,1,3578.27,89.4568
SO44625,314,15,1,3578.27,89.4568
SO44674,314,16,1,3578.27,89.4568
SO44693,311,17,1,3578.27,89.4568
SO44707,311,18,1,3578.27,89.4568
SO44735,311,19,1,3578.27,89.4568
SO44805,314,20,1,3578.27,89.4568
SO44810,311,21,1,3578.27,89.4568
SO44812,314,22,1,3578.27,89.4568
SO44832,311,23,1,3578.27,89.4568
SO44840,314,24,1,3578.27,89.4568
SO44844,314,25,1,3578.27,89.4568
SO44852,311,26,1,3578.27,89.4568
SO44854,311,27,1,3578.27,89.4568
SO44877,311,28,1,3578.27,89.4568
SO44886,314,29,1,3578.27,89.4568
SO44908,314,1,1,3578.27,89.4568
SO44951,311,2,1,3578.27,89.4568
SO44984,314,3,1,3578.27,89.4568
SO44994,311,4,1,3578.27,89.4568
SO45003,314,5,1,3578.27,89.4568
SO45004,314,6,1,3578.27,89.4568
SO45025,311,7,1,3578.27,89.4568
SO45036,311,8,1,3578.27,89.4568
SO45122,314,9,1,3578.27,89.4568
SO45173,314,10,1,3578.27,89.4568
SO45200,311,11,1,3578.27,89.4568
SO45209,314,12,1,3578.27,89.4568
SO45210,311,13,1,3578.27,89.4568
SO45241,311,14,1,3578.27,89.4568
SO45253,314,15,1,3578.27,89.4568
SO45254,314,16,1,3578.27,89.4568
SO45407,314,17,1,3578.27,89.4568
SO45408,314,18,1,3578.27,89.4568
SO45434,311,19,1,3578.27,89.4568
SO45451,311,20,1,3578.27,89.4568
SO45595,314,21,1,3578.27,89.4568
SO45605,311,22,1,3578.27,89.4568
SO45625,314,23,1,3578.27,89.4568
SO45669,314,24,1,3578.27,89.4568
SO45679,314,25,1,3578.27,89.4568
SO45695,311,26,1,3578.27,89.4568
SO45696,314,27,1,3578.27,89.4568
SO45697,314,28,1,3578.27,89.4568
SO45701,311,29,1,3578.27,89.4568
SO45718,311,1,1,3578.27,89.4568
SO45723,311,2,1,3578.27,89.4568
SO45732,311,3,1,3578.27,89.4568
SO45733,311,4,1,3578.27,89.4568
SO45747,314,5,1,3578.27,89.4568
SO45755,314,6,1,3578.27,89.4568
SO45760,311,7,1,3578.27,89.4568
SO45761,314,8,1,3578.27,89.4568
SO45769,314,9,1,3578.27,89.4568
SO45771,314,10,1,3578.27,89.4568
SO45842,314,11,1,3578.27,89.4568
SO45863,314,12,1,3578.27,89.4568
SO45895,311,13,1,3578.27,89.4568
SO45910,311,14,1,3578.27,89.4568
SO45911,314,15,1,3578.27,89.4568
SO45938,311,16,1,3578.27,89.4568
SO45958,311,17,1,3578.27,89.4568
SO45959,311,18,1,3578.27,89.4568
SO45960,314,19,1,3578.27,89.4568
SO45968,311,20,1,3578.27,89.4568
SO45985,314,21,1,3578.27,89.4568
SO45986,314,22,1,3578.27,89.4568
SO45994,311,23,1,3578.27,89.4568
SO46004,311,24,1,3578.27,89.4568
SO46013,311,25,1,3578.27,89.4568
SO46017,314,26,1,3578.27,89.4568
SO46110,311,27,1,3578.27,89.4568
SO46130,311,28,1,3578.27,89.4568
SO46156,314,29,1,3578.27,89.4568
SO46213,314,1,1,3578.27,89.4568
SO46214,311,2,1,3578.27,89.4568
SO46232,311,3,1,3578.27,89.4568
SO46253,311,4,1,3578.27,89.4568
SO46296,314,5,1,3578.27,89.4568
SO46298,314,6,1,3578.27,89.4568
SO46306,311,7,1,3578.27,89.4568
SO46312,314,8,1,3578.27,89.4568
SO46319,311,9,1,3578.27,89.4568
SO46396,311,10,1,3578.27,89.4568
SO46417,314,11,1,3578.27,89.4568
SO46422,311,12,1,3578.27,89.4568
SO46450,314,13,1,3578.27,89.4568
SO46465,311,14,1,3578.27,89.4568
SO46512,311,15,1,3578.27,89.4568
SO46539,314,16,1,3578.27,89.4568
SO46566,311,17,1,3578.27,89.4568
SO46579,311,18,1,3578.27,89.4568
SO46581,314,19,1,3578.27,89.4568
SO43728,313,20,1,3578.27,89.4568
SO43822,313,21,1,3578.27,89.4568
SO43838,313,22,1,3578.27,89.4568
SO43920,313,23,1,3578.27,89.4568
SO43957,313,24,1,3578.27,89.4568
SO43968,313,25,1,3578.27,89.4568
SO44001,313,26,1,3578.27,89.4568
SO44014,313,27,1,3578.27,89.4568
SO44143,313,28,1,3578.27,89.4568
SO44155,313,29,1,3578.27,89.4568
SO44171,313,1,1,3578.27,89.4568
SO44207,313,2,1,3578.27,89.4568
SO44211,313,3,1,3578.27,89.4568
SO44241,313,4,1,3578.27,89.4568
SO44345,313,5,1,3578.27,89.4568
SO44406,313,6,1,3578.27,89.4568
SO44423,313,7,1,3578.27,89.4568
SO44428,313,8,1,3578.27,89.4568
SO44593,313,9,1,3578.27,89.4568
SO44654,313,10,1,3578.27,89.4568
SO44666,313,11,1,3578.27,89.4568
SO44668,313,12,1,3578.27,89.4568
SO44710,313,13,1,3578.27,89.4568
SO44818,313,14,1,3578.27,89.4568
SO44875,313,15,1,3578.27,89.4568
SO44950,313,16,1,3578.27,89.4568
SO44961,313,17,1,3578.27,89.4568
SO44977,313,18,1,3578.27,89.4568
SO44995,313,19,1,3578.27,89.4568
SO45097,313,20,1,3578.27,89.4568
SO45113,313,21,1,3578.27,89.4568
SO45174,313,22,1,3578.27,89.4568
SO45175,313,23,1,3578.27,89.4568
SO45194,313,24,1,3578.27,89.4568
SO45216,313,25,1,3578.27,89.4568
SO45262,313,26,1,3578.27,89.4568
SO45359,313,27,1,3578.27,89.4568
SO45395,313,28,1,3578.27,89.4568
SO45443,313,29,1,3578.27,89.4568
SO45588,313,1,1,3578.27,89.4568
SO45624,313,2,1,3578.27,89.4568
SO45642,313,3,1,3578.27,89.4568
SO45656,313,4,1,3578.27,89.4568
SO45678,313,5,1,3578.27,89.4568
SO45706,313,6,1,3578.27,89.4568
SO45756,313,7,1,3578.27,89.4568
SO45759,313,8,1,3578.27,89.4568
SO45816,313,9,1,3578.27,89.4568
SO45880,313,10,1,3578.27,89.4568
SO45918,313,11,1,3578.27,89.4568
SO45923,313,12,1,3578.27,89.4568
SO45934,313,13,1,3578.27,89.4568
SO45973,313,14,1,3578.27,89.4568
SO45993,313,15,1,3578.27,89.4568
SO46114,313,16,1,3578.27,89.4568
SO46120,313,17,1,3578.27,89.4568
SO46162,313,18,1,3578.27,89.4568
SO46169,313,19,1,3578.27,89.4568
SO46179,313,20,1,3578.27,89.4568
SO46194,313,21,1,3578.27,89.4568
SO46205,313,22,1,3578.27,89.4568
SO46271,313,23,1,3578.27,89.4568
SO46390,313,24,1,3578.27,89.4568
SO46416,313,25,1,3578.27,89.4568
SO46423,313,26,1,3578.27,89.4568
SO46438,313,27,1,3578.27,89.4568
SO46459,313,28,1,3578.27,89.4568
SO46485,313,29,1,3578.27,89.4568
SO46490,313,1,1,3578.27,89.4568
SO46498,313,2,1,3578.27,89.4568
SO46523,313,3,1,3578.27,89.4568
SO43713,310,4,1,3578.27,89.4568
SO43758,310,5,1,3578.27,89.4568
SO43784,310,6,1,3578.27,89.4568
SO43821,310,7,1,3578.27,89.4568
SO43829,310,8,1,3578.27,89.4568
SO43949,310,9,1,3578.27,89.4568
SO43969,310,10,1,3578.27,89.4568
SO43976,310,11,1,3578.27,89.4568
SO43986,310,12,1,3578.27,89.4568
SO43987,310,13,1,3578.27,89.4568
SO43996,310,14,1,3578.27,89.4568
SO43997,310,15,1,3578.27,89.4568
SO44004,310,16,1,3578.27,89.4568
SO44065,310,17,1,3578.27,89.4568
SO44135,310,18,1,3578.27,89.4568
SO44148,310,19,1,3578.27,89.4568
SO44164,310,20,1,3578.27,89.4568
SO44183,310,21,1,3578.27,89.4568
SO44198,310,22,1,3578.27,89.4568
SO44253,310,23,1,3578.27,89.4568
SO44362,310,24,1,3578.27,89.4568
SO44369,310,25,1,3578.27,89.4568
SO44377,310,26,1,3578.27,89.4568
SO44383,310,27,1,3578.27,89.4568
SO44405,310,28,1,3578.27,89.4568
SO44410,310,29,1,3578.27,89.4568
SO44434,310,1,1,3578.27,89.4568
SO44450,310,2,1,3578.27,89.4568
SO44607,310,3,1,3578.27,89.4568
SO44631,310,4,1,3578.27,89.4568
SO44638,310,5,1,3578.27,89.4568
SO44660,310,6,1,3578.27,89.4568
SO44667,310,7,1,3578.27,89.4568
SO44682,310,8,1,3578.27,89.4568
SO44684,310,9,1,3578.27,89.4568
SO44804,310,10,1,3578.27,89.4568
SO44833,310,11,1,3578.27,89.4568
SO44891,310,12,1,3578.27,89.4568
SO44909,310,13,1,3578.27,89.4568
SO44912,310,14,1,3578.27,89.4568
SO44954,310,15,1,3578.27,89.4568
SO44962,310,16,1,3578.27,89.4568
SO45084,310,17,1,3578.27,89.4568
SO45090,310,18,1,3578.27,89.4568
SO45102,310,19,1,3578.27,89.4568
SO45104,310,20,1,3578.27,89.4568
SO45135,310,21,1,3578.27,89.4568
SO45143,310,22,1,3578.27,89.4568
SO45389,310,23,1,3578.27,89.4568
SO45587,310,24,1,3578.27,89.4568
SO45649,310,25,1,3578.27,89.4568
SO45731,310,26,1,3578.27,89.4568
SO45767,310,27,1,3578.27,89.4568
SO45768,310,28,1,3578.27,89.4568
SO45850,310,29,1,3578.27,89.4568
SO45899,310,1,1,3578.27,89.4568
SO45929,310,2,1,3578.27,89.4568
SO45987,310,3,1,3578.27,89.4568
SO46002,310,4,1,3578.27,89.4568
SO46108,310,5,1,3578.27,89.4568
SO46113,310,6,1,3578.27,89.4568
SO46125,310,7,1,3578.27,89.4568
SO46148,310,8,1,3578.27,89.4568
SO46155,310,9,1,3578.27,89.4568
SO46231,310,10,1,3578.27,89.4568
SO46254,310,11,1,3578.27,89.4568
SO46451,310,12,1,3578.27,89.4568
SO46458,310,13,1,3578.27,89.4568
SO46464,310,14,1,3578.27,89.4568
SO46479,310,15,1,3578.27,89.4568
SO46509,310,16,1,3578.27,89.4568
SO46521,310,17,1,3578.27,89.4568
SO46538,310,18,1,3578.27,89.4568
SO46557,310,19,1,3578.27,89.4568
SO46559,310,20,1,3578.27,89.4568
SO46580,310,21,1,3578.27,89.4568
SO46599,310,22,1,3578.27,89.4568
SO43706,312,23,1,3578.27,89.4568
SO43707,312,24,1,3578.27,89.4568
SO43719,312,25,1,3578.27,89.4568
SO43795,312,26,1,3578.27,89.4568
SO43812,312,27,1,3578.27,89.4568
SO43820,312,28,1,3578.27,89.4568
SO43923,312,29,1,3578.27,89.4568
SO43930,312,1,1,3578.27,89.4568
SO43962,312,2,1,3578.27,89.4568
SO43973,312,3,1,3578.27,89.4568
SO43989,312,4,1,3578.27,89.4568
SO44153,312,5,1,3578.27,89.4568
SO44178,312,6,1,3578.27,89.4568
SO44193,312,7,1,3578.27,89.4568
SO44197,312,8,1,3578.27,89.4568
SO44203,312,9,1,3578.27,89.4568
SO44212,312,10,1,3578.27,89.4568
SO44234,312,11,1,3578.27,89.4568
SO44250,312,12,1,3578.27,89.4568
SO44330,312,13,1,3578.27,89.4568
SO44350,312,14,1,3578.27,89.4568
SO44386,312,15,1,3578.27,89.4568
SO44400,312,16,1,3578.27,89.4568
SO44411,312,17,1,3578.27,89.4568
SO44415,312,18,1,3578.27,89.4568
SO44449,312,19,1,3578.27,89.4568
SO44579,312,20,1,3578.27,89.4568
SO44614,312,21,1,3578.27,89.4568
SO44630,312,22,1,3578.27,89.4568
SO44683,312,23,1,3578.27,89.4568
SO44828,312,24,1,3578.27,89.4568
SO44843,312,25,1,3578.27,89.4568
SO44872,312,26,1,3578.27,89.4568
SO44873,312,27,1,3578.27,89.4568
SO44876,312,28,1,3578.27,89.4568
SO44930,312,29,1,3578.27,89.4568
SO44959,312,1,1,3578.27,89.4568
SO44982,312,2,1,3578.27,89.4568
SO45005,312,3,1,3578.27,89.4568
SO45033,312,4,1,3578.27,89.4568
SO45079,312,5,1,3578.27,89.4568
SO45107,312,6,1,3578.27,89.4568
SO45141,312,7,1,3578.27,89.4568
SO45147,312,8,1,3578.27,89.4568
SO45201,312,9,1,3578.27,89.4568
SO45207,312,10,1,3578.27,89.4568
SO45413,312,11,1,3578.27,89.4568
SO45463,312,12,1,3578.27,89.4568
SO45485,312,13,1,3578.27,89.4568
SO45512,312,14,1,3578.27,89.4568
SO45646,312,15,1,3578.27,89.4568
SO45655,312,16,1,3578.27,89.4568
SO45658,312,17,1,3578.27,89.4568
SO45668,312,18,1,3578.27,89.4568
SO45671,312,19,1,3578.27,89.4568
SO45714,312,20,1,3578.27,89.4568
SO45766,312,21,1,3578.27,89.4568
SO45774,312,22,1,3578.27,89.4568
SO45834,312,23,1,3578.27,89.4568
SO45843,312,24,1,3578.27,89.4568
SO45851,312,25,1,3578.27,89.4568
SO45900,312,26,1,3578.27,89.4568
SO45901,312,27,1,3578.27,89.4568
SO45927,312,28,1,3578.27,89.4568
SO45957,312,29,1,3578.27,89.4568
SO45996,312,1,1,3578.27,89.4568
SO46003,312,2,1,3578.27,89.4568
SO46016,312,3,1,3578.27,89.4568
SO46112,312,4,1,3578.27,89.4568
SO46115,312,5,1,3578.27,89.4568
SO46121,312,6,1,3578.27,89.4568
SO46123,312,7,1,3578.27,89.4568
SO46131,312,8,1,3578.27,89.4568
SO46133,312,9,1,3578.27,89.4568
SO46164,312,10,1,3578.27,89.4568
SO46170,312,11,1,3578.27,89.4568
SO46177,312,12,1,3578.27,89.4568
SO46212,312,13,1,3578.27,89.4568
SO46234,312,14,1,3578.27,89.4568
SO46235,312,15,1,3578.27,89.4568
SO46287,312,16,1,3578.27,89.4568
SO46314,312,17,1,3578.27,89.4568
SO46424,312,18,1,3578.27,89.4568
SO46460,312,19,1,3578.27,89.4568
SO46483,312,20,1,3578.27,89.4568
SO46522,312,21,1,3578.27,89.4568
SO46569,312,22,1,3578.27,89.4568
SO51220,604,23,1,539.99,13.4998
SO51437,604,24,1,539.99,13.4998
SO51524,604,25,1,539.99,13.4998
SO51567,604,26,1,539.99,13.4998
SO51583,604,27,1,539.99,13.4998
SO51600,604,28,1,539.99,13.4998
SO52362,604,29,1,539.99,13.4998
SO52460,604,1,1,539.99,13.4998
SO52767,604,2,1,539.99,13.4998
SO52923,604,3,1,539.99,13.4998
SO52960,604,4,1,539.99,13.4998
SO53715,604,5,1,539.99,13.4998
SO53716,604,6,1,539.99,13.4998
SO53717,604,7,1,539.99,13.4998
SO54141,604,8,1,539.99,13.4998
SO54370,604,9,1,539.99,13.4998
SO54521,604,10,1,539.99,13.4998
SO54652,604,11,1,539.99,13.4998
SO55088,604,12,1,539.99,13.4998
SO55450,604,13,1,539.99,13.4998
SO55731,604,14,1,539.99,13.4998
SO56121,604,15,1,539.99,13.4998
SO56426,604,16,1,539.99,13.4998
SO56753,604,17,1,539.99,13.4998
SO56905,604,18,1,539.99,13.4998
SO56953,604,19,1,539.99,13.4998
SO57528,604,20,1,539.99,13.4998
SO57949,604,21,1,539.99,13.4998
SO58577,604,22,1,539.99,13.4998
SO58694,604,23,1,539.99,13.4998
SO58829,604,24,1,539.99,13.4998
SO59130,604,25,1,539.99,13.4998
SO59263,604,26,1,539.99,13.4998
SO59893,604,27,1,539.99,13.4998
SO59894,604,28,1,539.99,13.4998
SO59969,604,29,1,539.99,13.4998
SO60110,604,1,1,539.99,13.4998
SO60112,604,2,1,539.99,13.4998
SO60308,604,3,1,539.99,13.4998
SO60511,604,4,1,539.99,13.4998
SO60946,604,5,1,539.99,13.4998
SO60947,604,6,1,539.99,13.4998
SO61476,604,7,1,539.99,13.4998
SO61533,604,8,1,539.99,13.4998
SO61779,604,9,1,539.99,13.4998
SO62080,604,10,1,539.99,13.4998
SO62524,604,11,1,539.99,13.4998
SO62526,604,12,1,539.99,13.4998
SO62573,604,13,1,539.99,13.4998
SO62937,604,14,1,539.99,13.4998
SO63413,604,15,1,539.99,13.4998
SO63542,604,16,1,539.99,13.4998
SO63685,604,17,1,539.99,13.4998
SO64167,604,18,1,539.99,13.4998
SO64513,604,19,1,539.99,13.4998
SO64517,604,20,1,539.99,13.4998
SO64781,604,21,1,539.99,13.4998
SO64942,604,22,1,539.99,13.4998
SO64943,604,23,1,539.99,13.4998
SO65076,604,24,1,539.99,13.4998
SO65502,604,25,1,539.99,13.4998
SO65794,604,26,1,539.99,13.4998
SO66630,604,27,1,539.99,13.4998
SO66822,604,28,1,539.99,13.4998
SO66935,604,29,1,539.99,13.4998
SO67007,604,1,1,539.99,13.4998
SO67397,604,2,1,539.99,13.4998
SO67562,604,3,1,539.99,13.4998
SO67755,604,4,1,539.99,13.4998
SO68073,604,5,1,539.99,13.4998
SO68074,604,6,1,539.99,13.4998
SO68259,604,7,1,539.99,13.4998
SO68458,604,8,1,539.99,13.4998
SO68731,604,9,1,539.99,13.4998
SO68940,604,10,1,539.99,13.4998
SO69013,604,11,1,539.99,13.4998
SO69151,604,12,1,539.99,13.4998
SO70736,604,13,1,539.99,13.4998
SO71011,604,14,1,539.99,13.4998
SO71206,604,15,1,539.99,13.4998
SO71208,604,16,1,539.99,13.4998
SO71336,604,17,1,539.99,13.4998
SO71764,604,18,1,539.99,13.4998
SO72342,604,19,1,539.99,13.4998
SO72343,604,20,1,539.99,13.4998
SO72928,604,21,1,539.99,13.4998
SO73404,604,22,1,539.99,13.4998
SO73405,604,23,1,539.99,13.4998
SO73572,604,24,1,539.99,13.4998
SO73702,604,25,1,539.99,13.4998
SO74141,604,26,1,539.99,13.4998
SO51403,605,27,1,539.99,13.4998
SO51538,605,28,1,539.99,13.4998
SO51568,605,29,1,539.99,13.4998
SO52723,605,1,1,539.99,13.4998
SO52766,605,2,1,539.99,13.4998
SO52833,605,3,1,539.99,13.4998
SO52961,605,4,1,539.99,13.4998
SO53286,605,5,1,539.99,13.4998
SO53394,605,6,1,539.99,13.4998
SO53658,605,7,1,539.99,13.4998
SO53825,605,8,1,539.99,13.4998
SO53827,605,9,1,539.99,13.4998
SO54308,605,10,1,539.99,13.4998
SO54813,605,11,1,539.99,13.4998
SO55177,605,12,1,539.99,13.4998
SO55229,605,13,1,539.99,13.4998
SO55230,605,14,1,539.99,13.4998
SO56182,605,15,1,539.99,13.4998
SO56221,605,16,1,539.99,13.4998
SO57948,605,17,1,539.99,13.4998
SO58121,605,18,1,539.99,13.4998
SO58822,605,19,1,539.99,13.4998
SO58823,605,20,1,539.99,13.4998
SO59475,605,21,1,539.99,13.4998
SO59699,605,22,1,539.99,13.4998
SO60307,605,23,1,539.99,13.4998
SO60617,605,24,1,539.99,13.4998
SO60753,605,25,1,539.99,13.4998
SO61022,605,26,1,539.99,13.4998
SO61591,605,27,1,539.99,13.4998
SO61777,605,28,1,539.99,13.4998
SO62149,605,29,1,539.99,13.4998
SO62391,605,1,1,539.99,13.4998
SO63412,605,2,1,539.99,13.4998
SO64045,605,3,1,539.99,13.4998
SO64112,605,4,1,539.99,13.4998
SO64368,605,5,1,539.99,13.4998
SO64369,605,6,1,539.99,13.4998
SO64605,605,7,1,539.99,13.4998
SO64724,605,8,1,539.99,13.4998
SO64941,605,9,1,539.99,13.4998
SO65551,605,10,1,539.99,13.4998
SO65675,605,11,1,539.99,13.4998
SO65793,605,12,1,539.99,13.4998
SO65862,605,13,1,539.99,13.4998
SO65863,605,14,1,539.99,13.4998
SO66312,605,15,1,539.99,13.4998
SO66555,605,16,1,539.99,13.4998
SO66556,605,17,1,539.99,13.4998
SO66628,605,18,1,539.99,13.4998
SO66877,605,19,1,539.99,13.4998
SO67008,605,20,1,539.99,13.4998
SO67254,605,21,1,539.99,13.4998
SO67563,605,22,1,539.99,13.4998
SO67565,605,23,1,539.99,13.4998
SO67754,605,24,1,539.99,13.4998
SO67897,605,25,1,539.99,13.4998
SO68020,605,26,1,539.99,13.4998
SO68457,605,27,1,539.99,13.4998
SO68528,605,28,1,539.99,13.4998
SO68671,605,29,1,539.99,13.4998
SO68730,605,1,1,539.99,13.4998
SO69232,605,2,1,539.99,13.4998
SO70658,605,3,1,539.99,13.4998
SO70737,605,4,1,539.99,13.4998
SO71212,605,5,1,539.99,13.4998
SO71273,605,6,1,539.99,13.4998
SO71682,605,7,1,539.99,13.4998
SO72053,605,8,1,539.99,13.4998
SO72112,605,9,1,539.99,13.4998
SO72340,605,10,1,539.99,13.4998
SO72569,605,11,1,539.99,13.4998
SO72630,605,12,1,539.99,13.4998
SO73020,605,13,1,539.99,13.4998
SO73401,605,14,1,539.99,13.4998
SO73854,605,15,1,539.99,13.4998
SO73930,605,16,1,539.99,13.4998
SO51199,606,17,1,539.99,13.4998
SO51241,606,18,1,539.99,13.4998
SO51404,584,19,1,539.99,13.4998
SO51405,584,20,1,539.99,13.4998
SO51496,606,21,1,539.99,13.4998
SO51508,606,22,1,539.99,13.4998
SO51569,584,23,1,539.99,13.4998
SO51918,606,24,1,539.99,13.4998
SO52150,606,25,1,539.99,13.4998
SO52275,584,26,1,539.99,13.4998
SO52835,606,27,1,539.99,13.4998
SO52962,584,28,1,539.99,13.4998
SO53064,584,29,1,539.99,13.4998
SO53446,606,1,1,539.99,13.4998
SO53870,584,2,1,539.99,13.4998
SO54034,584,3,1,539.99,13.4998
SO54178,584,4,1,539.99,13.4998
SO54243,584,5,1,539.99,13.4998
SO54584,606,6,1,539.99,13.4998
SO55501,584,7,1,539.99,13.4998
SO55805,606,8,1,539.99,13.4998
SO56065,584,9,1,539.99,13.4998
SO56183,584,10,1,539.99,13.4998
SO56222,584,11,1,539.99,13.4998
SO56330,606,12,1,539.99,13.4998
SO56591,606,13,1,539.99,13.4998
SO57365,606,14,1,539.99,13.4998
SO57423,606,15,1,539.99,13.4998
SO57590,584,16,1,539.99,13.4998
SO57742,584,17,1,539.99,13.4998
SO57838,584,18,1,539.99,13.4998
SO57839,584,19,1,539.99,13.4998
SO58069,606,20,1,539.99,13.4998
SO58281,584,21,1,539.99,13.4998
SO58826,584,22,1,539.99,13.4998
SO58827,606,23,1,539.99,13.4998
SO59198,584,24,1,539.99,13.4998
SO59265,584,25,1,539.99,13.4998
SO59567,584,26,1,539.99,13.4998
SO59640,584,27,1,539.99,13.4998
SO59641,584,28,1,539.99,13.4998
SO59642,606,29,1,539.99,13.4998
SO59895,584,1,1,539.99,13.4998
SO60305,584,2,1,539.99,13.4998
SO60306,606,3,1,539.99,13.4998
SO60440,606,4,1,539.99,13.4998
SO60693,584,5,1,539.99,13.4998
SO60948,606,6,1,539.99,13.4998
SO61023,584,7,1,539.99,13.4998
SO61167,584,8,1,539.99,13.4998
SO61531,606,9,1,539.99,13.4998
SO61645,584,10,1,539.99,13.4998
SO62082,606,11,1,539.99,13.4998
SO62335,606,12,1,539.99,13.4998
SO62572,606,13,1,539.99,13.4998
SO62623,584,14,1,539.99,13.4998
SO62744,606,15,1,539.99,13.4998
SO62810,584,16,1,539.99,13.4998
SO62993,606,17,1,539.99,13.4998
SO62994,606,18,1,539.99,13.4998
SO62995,584,19,1,539.99,13.4998
SO63355,606,20,1,539.99,13.4998
SO63489,606,21,1,539.99,13.4998
SO63543,606,22,1,539.99,13.4998
SO63807,584,23,1,539.99,13.4998
SO63808,584,24,1,539.99,13.4998
SO64238,584,25,1,539.99,13.4998
SO64239,584,26,1,539.99,13.4998
SO64370,606,27,1,539.99,13.4998
SO64441,606,28,1,539.99,13.4998
SO64443,584,29,1,539.99,13.4998
SO64514,584,1,1,539.99,13.4998
SO64891,584,2,1,539.99,13.4998
SO65388,584,3,1,539.99,13.4998
SO65674,606,4,1,539.99,13.4998
SO65737,584,5,1,539.99,13.4998
SO66010,606,6,1,539.99,13.4998
SO66145,606,7,1,539.99,13.4998
SO66311,606,8,1,539.99,13.4998
SO66554,584,9,1,539.99,13.4998
SO66758,606,10,1,539.99,13.4998
SO66823,584,11,1,539.99,13.4998
SO67136,606,12,1,539.99,13.4998
SO67469,606,13,1,539.99,13.4998
SO67564,584,14,1,539.99,13.4998
SO67756,584,15,1,539.99,13.4998
SO67832,606,16,1,539.99,13.4998
SO68258,584,17,1,539.99,13.4998
SO68613,584,18,1,539.99,13.4998
SO68672,606,19,1,539.99,13.4998
SO68941,584,20,1,539.99,13.4998
SO68942,584,21,1,539.99,13.4998
SO69711,606,22,1,539.99,13.4998
SO69784,606,23,1,539.99,13.4998
SO69856,606,24,1,539.99,13.4998
SO70157,584,25,1,539.99,13.4998
SO70237,606,26,1,539.99,13.4998
SO70442,606,27,1,539.99,13.4998
SO70511,606,28,1,539.99,13.4998
SO70512,606,29,1,539.99,13.4998
SO70810,584,1,1,539.99,13.4998
SO70926,584,2,1,539.99,13.4998
SO71009,584,3,1,539.99,13.4998
SO71082,606,4,1,539.99,13.4998
SO71211,606,5,1,539.99,13.4998
SO71272,584,6,1,539.99,13.4998
SO71335,584,7,1,539.99,13.4998
SO71337,606,8,1,539.99,13.4998
SO71765,606,9,1,539.99,13.4998
SO72113,606,10,1,539.99,13.4998
SO72114,606,11,1,539.99,13.4998
SO72176,584,12,1,539.99,13.4998
SO72499,584,13,1,539.99,13.4998
SO72571,606,14,1,539.99,13.4998
SO72716,606,15,1,539.99,13.4998
SO72834,584,16,1,539.99,13.4998
SO72835,606,17,1,539.99,13.4998
SO73319,606,18,1,539.99,13.4998
SO73403,584,19,1,539.99,13.4998
SO73485,606,20,1,539.99,13.4998
SO73704,606,21,1,539.99,13.4998
SO73926,606,22,1,539.99,13.4998
SO74008,606,23,1,539.99,13.4998
SO51308,598,24,1,539.99,13.4998
SO51309,599,25,1,539.99,13.4998
SO51363,596,26,1,539.99,13.4998
SO51675,598,27,1,539.99,13.4998
SO52201,596,28,1,539.99,13.4998
SO53168,600,29,1,539.99,13.4998
SO53327,598,1,1,539.99,13.4998
SO53436,597,2,1,539.99,13.4998
SO53756,599,3,1,539.99,13.4998
SO53853,596,4,1,539.99,13.4998
SO55016,597,5,1,539.99,13.4998
SO57226,598,6,1,539.99,13.4998
SO57285,596,7,1,539.99,13.4998
SO57781,597,8,1,539.99,13.4998
SO58568,598,9,1,539.99,13.4998
SO59187,596,10,1,539.99,13.4998
SO59451,597,11,1,539.99,13.4998
