Codigo_Venda,ID_Produto,Quantidade_Venda,Preco_Unitario,Custo_Frete,Data_Venda
SO64378,477,1,4.99,0.1248,2013-08-17 0:00
SO64401,477,1,4.99,0.1248,2013-08-17 0:00
SO64484,477,1,4.99,0.1248,2013-08-18 0:00
SO64552,477,1,4.99,0.1248,2013-08-19 0:00
SO64637,477,1,4.99,0.1248,2013-08-20 0:00
SO64818,477,1,4.99,0.1248,2013-08-23 0:00
SO64874,477,1,4.99,0.1248,2013-08-24 0:00
SO64917,477,1,4.99,0.1248,2013-08-25 0:00
SO64974,477,1,4.99,0.1248,2013-08-26 0:00
SO65111,477,1,4.99,0.1248,2013-08-28 0:00
SO65416,477,1,4.99,0.1248,2013-08-30 0:00
SO65474,477,1,4.99,0.1248,2013-08-31 0:00
SO65476,477,1,4.99,0.1248,2013-08-31 0:00
SO65521,477,1,4.99,0.1248,2013-09-01 0:00
SO65522,477,1,4.99,0.1248,2013-09-01 0:00
SO65579,477,1,4.99,0.1248,2013-09-02 0:00
SO65581,477,1,4.99,0.1248,2013-09-02 0:00
SO65653,477,1,4.99,0.1248,2013-09-03 0:00
SO65695,477,1,4.99,0.1248,2013-09-04 0:00
SO65827,477,1,4.99,0.1248,2013-09-06 0:00
SO65974,477,1,4.99,0.1248,2013-09-08 0:00
SO66044,477,1,4.99,0.1248,2013-09-09 0:00
SO66169,477,1,4.99,0.1248,2013-09-11 0:00
SO66171,477,1,4.99,0.1248,2013-09-11 0:00
SO66287,477,1,4.99,0.1248,2013-09-13 0:00
SO66462,477,1,4.99,0.1248,2013-09-16 0:00
SO66463,477,1,4.99,0.1248,2013-09-16 0:00
SO66599,477,1,4.99,0.1248,2013-09-18 0:00
SO66663,477,1,4.99,0.1248,2013-09-19 0:00
SO66717,477,1,4.99,0.1248,2013-09-20 0:00
SO66849,477,1,4.99,0.1248,2013-09-22 0:00
SO66850,477,1,4.99,0.1248,2013-09-22 0:00
SO67041,477,1,4.99,0.1248,2013-09-25 0:00
SO67043,477,1,4.99,0.1248,2013-09-25 0:00
SO67368,477,1,4.99,0.1248,2013-09-29 0:00
SO67439,477,1,4.99,0.1248,2013-09-30 0:00
SO67440,477,1,4.99,0.1248,2013-09-30 0:00
SO67599,477,1,4.99,0.1248,2013-10-02 0:00
SO67601,477,1,4.99,0.1248,2013-10-02 0:00
SO67794,477,1,4.99,0.1248,2013-10-05 0:00
SO67924,477,1,4.99,0.1248,2013-10-07 0:00
SO68043,477,1,4.99,0.1248,2013-10-09 0:00
SO68044,477,1,4.99,0.1248,2013-10-09 0:00
SO68118,477,1,4.99,0.1248,2013-10-10 0:00
SO68220,477,1,4.99,0.1248,2013-10-12 0:00
SO68301,477,1,4.99,0.1248,2013-10-13 0:00
SO68302,477,1,4.99,0.1248,2013-10-13 0:00
SO68303,477,1,4.99,0.1248,2013-10-13 0:00
SO68574,477,1,4.99,0.1248,2013-10-17 0:00
SO68702,477,1,4.99,0.1248,2013-10-19 0:00
SO68703,477,1,4.99,0.1248,2013-10-19 0:00
SO68706,477,1,4.99,0.1248,2013-10-19 0:00
SO68708,477,1,4.99,0.1248,2013-10-19 0:00
SO68756,477,1,4.99,0.1248,2013-10-20 0:00
SO68843,477,1,4.99,0.1248,2013-10-21 0:00
SO68977,477,1,4.99,0.1248,2013-10-23 0:00
SO69113,477,1,4.99,0.1248,2013-10-25 0:00
SO69161,477,1,4.99,0.1248,2013-10-26 0:00
SO69190,477,1,4.99,0.1248,2013-10-26 0:00
SO69274,477,1,4.99,0.1248,2013-10-27 0:00
SO69333,477,1,4.99,0.1248,2013-10-28 0:00
SO69601,477,1,4.99,0.1248,2013-10-29 0:00
SO69968,477,1,4.99,0.1248,2013-11-03 0:00
SO70046,477,1,4.99,0.1248,2013-11-04 0:00
SO70048,477,1,4.99,0.1248,2013-11-04 0:00
SO70049,477,1,4.99,0.1248,2013-11-04 0:00
SO70116,477,1,4.99,0.1248,2013-11-05 0:00
SO70117,477,1,4.99,0.1248,2013-11-05 0:00
SO70118,477,1,4.99,0.1248,2013-11-05 0:00
SO70181,477,1,4.99,0.1248,2013-11-06 0:00
SO70334,477,1,4.99,0.1248,2013-11-08 0:00
SO70337,477,1,4.99,0.1248,2013-11-08 0:00
SO70401,477,1,4.99,0.1248,2013-11-09 0:00
SO70402,477,1,4.99,0.1248,2013-11-09 0:00
SO70624,477,1,4.99,0.1248,2013-11-12 0:00
SO70627,477,1,4.99,0.1248,2013-11-12 0:00
SO70693,477,1,4.99,0.1248,2013-11-13 0:00
SO70835,477,1,4.99,0.1248,2013-11-15 0:00
SO70838,477,1,4.99,0.1248,2013-11-15 0:00
SO70896,477,1,4.99,0.1248,2013-11-16 0:00
SO70965,477,1,4.99,0.1248,2013-11-17 0:00
SO71042,477,1,4.99,0.1248,2013-11-18 0:00
SO71043,477,1,4.99,0.1248,2013-11-18 0:00
SO71045,477,1,4.99,0.1248,2013-11-18 0:00
SO71303,477,1,4.99,0.1248,2013-11-22 0:00
SO71380,477,1,4.99,0.1248,2013-11-23 0:00
SO71440,477,1,4.99,0.1248,2013-11-24 0:00
SO71441,477,1,4.99,0.1248,2013-11-24 0:00
SO71516,477,1,4.99,0.1248,2013-11-25 0:00
SO71518,477,1,4.99,0.1248,2013-11-25 0:00
SO71580,477,1,4.99,0.1248,2013-11-26 0:00
SO71644,477,1,4.99,0.1248,2013-11-27 0:00
SO71646,477,1,4.99,0.1248,2013-11-27 0:00
SO72088,477,1,4.99,0.1248,2013-12-01 0:00
SO72212,477,1,4.99,0.1248,2013-12-03 0:00
SO72373,477,1,4.99,0.1248,2013-12-05 0:00
SO72458,477,1,4.99,0.1248,2013-12-06 0:00
SO72460,477,1,4.99,0.1248,2013-12-06 0:00
SO72532,477,1,4.99,0.1248,2013-12-07 0:00
SO72608,477,1,4.99,0.1248,2013-12-08 0:00
SO72672,477,1,4.99,0.1248,2013-12-09 0:00
SO72750,477,1,4.99,0.1248,2013-12-10 0:00
SO72876,477,1,4.99,0.1248,2013-12-12 0:00
SO73208,477,1,4.99,0.1248,2013-12-16 0:00
SO73285,477,1,4.99,0.1248,2013-12-17 0:00
SO73286,477,1,4.99,0.1248,2013-12-17 0:00
SO73356,477,1,4.99,0.1248,2013-12-18 0:00
SO73442,477,1,4.99,0.1248,2013-12-19 0:00
SO73445,477,1,4.99,0.1248,2013-12-19 0:00
SO73526,477,1,4.99,0.1248,2013-12-20 0:00
SO73533,477,1,4.99,0.1248,2013-12-20 0:00
SO73671,477,1,4.99,0.1248,2013-12-22 0:00
SO73743,477,1,4.99,0.1248,2013-12-23 0:00
SO73886,477,1,4.99,0.1248,2013-12-25 0:00
SO73892,477,1,4.99,0.1248,2013-12-25 0:00
SO73972,477,1,4.99,0.1248,2013-12-26 0:00
SO74046,477,1,4.99,0.1248,2013-12-27 0:00
SO74050,477,1,4.99,0.1248,2013-12-27 0:00
SO74294,477,1,4.99,0.1248,2014-01-02 0:00
SO74319,477,1,4.99,0.1248,2014-01-03 0:00
SO74322,477,1,4.99,0.1248,2014-01-03 0:00
SO74351,477,1,4.99,0.1248,2014-01-04 0:00
SO74392,477,1,4.99,0.1248,2014-01-05 0:00
SO74394,477,1,4.99,0.1248,2014-01-05 0:00
SO74453,477,1,4.99,0.1248,2014-01-07 0:00
SO74489,477,1,4.99,0.1248,2014-01-08 0:00
SO74543,477,1,4.99,0.1248,2014-01-10 0:00
SO74602,477,1,4.99,0.1248,2014-01-12 0:00
SO74604,477,1,4.99,0.1248,2014-01-12 0:00
SO74640,477,1,4.99,0.1248,2014-01-13 0:00
SO74664,477,1,4.99,0.1248,2014-01-14 0:00
SO74666,477,1,4.99,0.1248,2014-01-14 0:00
SO74667,477,1,4.99,0.1248,2014-01-14 0:00
SO74670,477,1,4.99,0.1248,2014-01-14 0:00
SO74735,477,1,4.99,0.1248,2014-01-16 0:00
SO74865,477,1,4.99,0.1248,2014-01-20 0:00
SO74866,477,1,4.99,0.1248,2014-01-20 0:00
SO74897,477,1,4.99,0.1248,2014-01-21 0:00
SO74955,477,1,4.99,0.1248,2014-01-23 0:00
SO74956,477,1,4.99,0.1248,2014-01-23 0:00
SO74958,477,1,4.99,0.1248,2014-01-23 0:00
SO75047,477,1,4.99,0.1248,2014-01-26 0:00
SO51985,530,1,4.99,0.1248,2013-01-30 0:00
SO52336,530,1,4.99,0.1248,2013-02-06 0:00
SO52486,530,1,4.99,0.1248,2013-02-09 0:00
SO52685,530,1,4.99,0.1248,2013-02-13 0:00
SO53144,530,1,4.99,0.1248,2013-02-22 0:00
SO53630,530,1,4.99,0.1248,2013-02-28 0:00
SO53733,530,1,4.99,0.1248,2013-03-02 0:00
SO54153,530,1,4.99,0.1248,2013-03-10 0:00
SO54335,530,1,4.99,0.1248,2013-03-13 0:00
SO54538,530,1,4.99,0.1248,2013-03-17 0:00
SO54728,530,1,4.99,0.1248,2013-03-20 0:00
SO55103,530,1,4.99,0.1248,2013-03-27 0:00
SO55466,530,1,4.99,0.1248,2013-04-01 0:00
SO55828,530,1,4.99,0.1248,2013-04-07 0:00
SO55882,530,1,4.99,0.1248,2013-04-08 0:00
SO55934,530,1,4.99,0.1248,2013-04-09 0:00
SO56075,530,1,4.99,0.1248,2013-04-12 0:00
SO56138,530,1,4.99,0.1248,2013-04-13 0:00
SO56196,530,1,4.99,0.1248,2013-04-14 0:00
SO56234,530,1,4.99,0.1248,2013-04-15 0:00
SO56235,530,1,4.99,0.1248,2013-04-15 0:00
SO56652,530,1,4.99,0.1248,2013-04-23 0:00
SO56709,530,1,4.99,0.1248,2013-04-24 0:00
SO56712,530,1,4.99,0.1248,2013-04-24 0:00
SO56864,530,1,4.99,0.1248,2013-04-27 0:00
SO57385,530,1,4.99,0.1248,2013-05-03 0:00
SO58204,530,1,4.99,0.1248,2013-05-18 0:00
SO58852,530,1,4.99,0.1248,2013-05-29 0:00
SO59222,530,1,4.99,0.1248,2013-06-01 0:00
SO59661,530,1,4.99,0.1248,2013-06-07 0:00
SO59770,530,1,4.99,0.1248,2013-06-09 0:00
SO59844,530,1,4.99,0.1248,2013-06-10 0:00
SO60135,530,1,4.99,0.1248,2013-06-14 0:00
SO60975,530,1,4.99,0.1248,2013-06-27 0:00
SO61046,530,1,4.99,0.1248,2013-06-28 0:00
SO61387,530,1,4.99,0.1248,2013-07-02 0:00
SO61930,530,1,4.99,0.1248,2013-07-11 0:00
SO61931,530,1,4.99,0.1248,2013-07-11 0:00
SO62037,530,1,4.99,0.1248,2013-07-13 0:00
SO62185,530,1,4.99,0.1248,2013-07-15 0:00
SO62645,530,1,4.99,0.1248,2013-07-23 0:00
SO62772,530,1,4.99,0.1248,2013-07-25 0:00
SO62773,530,1,4.99,0.1248,2013-07-25 0:00
SO62892,530,1,4.99,0.1248,2013-07-27 0:00
SO63074,530,1,4.99,0.1248,2013-07-30 0:00
SO64015,530,1,4.99,0.1248,2013-08-11 0:00
SO64132,530,1,4.99,0.1248,2013-08-13 0:00
SO64257,530,1,4.99,0.1248,2013-08-15 0:00
SO64867,530,1,4.99,0.1248,2013-08-24 0:00
SO65340,530,1,4.99,0.1248,2013-08-29 0:00
SO65645,530,1,4.99,0.1248,2013-09-03 0:00
SO65964,530,1,4.99,0.1248,2013-09-08 0:00
SO66097,530,1,4.99,0.1248,2013-09-10 0:00
SO66217,530,1,4.99,0.1248,2013-09-12 0:00
SO66524,530,1,4.99,0.1248,2013-09-17 0:00
SO67218,530,1,4.99,0.1248,2013-09-28 0:00
SO68165,530,1,4.99,0.1248,2013-10-11 0:00
SO68286,530,1,4.99,0.1248,2013-10-13 0:00
SO68287,530,1,4.99,0.1248,2013-10-13 0:00
SO68416,530,1,4.99,0.1248,2013-10-15 0:00
SO68692,530,1,4.99,0.1248,2013-10-19 0:00
SO68693,530,1,4.99,0.1248,2013-10-19 0:00
SO69107,530,1,4.99,0.1248,2013-10-25 0:00
SO69330,530,1,4.99,0.1248,2013-10-28 0:00
SO69809,530,1,4.99,0.1248,2013-11-01 0:00
SO70039,530,1,4.99,0.1248,2013-11-04 0:00
SO70263,530,1,4.99,0.1248,2013-11-07 0:00
SO70389,530,1,4.99,0.1248,2013-11-09 0:00
SO71295,530,1,4.99,0.1248,2013-11-22 0:00
SO71638,530,1,4.99,0.1248,2013-11-27 0:00
SO71707,530,1,4.99,0.1248,2013-11-28 0:00
SO71964,530,1,4.99,0.1248,2013-11-29 0:00
SO72016,530,1,4.99,0.1248,2013-11-30 0:00
SO72076,530,1,4.99,0.1248,2013-12-01 0:00
SO72803,530,1,4.99,0.1248,2013-12-11 0:00
SO72975,530,1,4.99,0.1248,2013-12-13 0:00
SO73122,530,1,4.99,0.1248,2013-12-15 0:00
SO73195,530,1,4.99,0.1248,2013-12-16 0:00
SO73516,530,1,4.99,0.1248,2013-12-20 0:00
SO73517,530,1,4.99,0.1248,2013-12-20 0:00
SO73664,530,1,4.99,0.1248,2013-12-22 0:00
SO74262,530,1,4.99,0.1248,2014-01-01 0:00
SO74796,530,1,4.99,0.1248,2014-01-18 0:00
SO74816,530,1,4.99,0.1248,2014-01-19 0:00
SO74881,530,1,4.99,0.1248,2014-01-21 0:00
SO74945,530,1,4.99,0.1248,2014-01-23 0:00
SO43702,311,1,3578.27,89.4568,2010-12-30 0:00
SO43747,314,1,3578.27,89.4568,2011-01-11 0:00
SO43755,311,1,3578.27,89.4568,2011-01-12 0:00
SO43762,314,1,3578.27,89.4568,2011-01-14 0:00
SO43936,311,1,3578.27,89.4568,2011-02-02 0:00
SO43950,311,1,3578.27,89.4568,2011-02-04 0:00
SO43961,311,1,3578.27,89.4568,2011-02-07 0:00
SO43994,314,1,3578.27,89.4568,2011-02-15 0:00
SO44000,311,1,3578.27,89.4568,2011-02-16 0:00
SO44159,311,1,3578.27,89.4568,2011-03-05 0:00
SO44162,311,1,3578.27,89.4568,2011-03-06 0:00
SO44163,314,1,3578.27,89.4568,2011-03-06 0:00
SO44170,314,1,3578.27,89.4568,2011-03-07 0:00
SO44202,311,1,3578.27,89.4568,2011-03-16 0:00
SO44224,314,1,3578.27,89.4568,2011-03-20 0:00
SO44251,311,1,3578.27,89.4568,2011-03-25 0:00
SO44273,311,1,3578.27,89.4568,2011-03-30 0:00
SO44274,314,1,3578.27,89.4568,2011-03-30 0:00
SO44327,314,1,3578.27,89.4568,2011-04-02 0:00
SO44334,311,1,3578.27,89.4568,2011-04-04 0:00
SO44349,311,1,3578.27,89.4568,2011-04-07 0:00
SO44351,314,1,3578.27,89.4568,2011-04-07 0:00
SO44384,311,1,3578.27,89.4568,2011-04-11 0:00
SO44385,314,1,3578.27,89.4568,2011-04-11 0:00
SO44404,314,1,3578.27,89.4568,2011-04-15 0:00
SO44414,311,1,3578.27,89.4568,2011-04-17 0:00
SO44459,314,1,3578.27,89.4568,2011-04-27 0:00
SO44578,314,1,3578.27,89.4568,2011-05-02 0:00
SO44587,311,1,3578.27,89.4568,2011-05-04 0:00
SO44592,314,1,3578.27,89.4568,2011-05-05 0:00
SO44605,314,1,3578.27,89.4568,2011-05-07 0:00
SO44612,311,1,3578.27,89.4568,2011-05-08 0:00
SO44625,314,1,3578.27,89.4568,2011-05-10 0:00
SO44674,314,1,3578.27,89.4568,2011-05-17 0:00
SO44693,311,1,3578.27,89.4568,2011-05-21 0:00
SO44707,311,1,3578.27,89.4568,2011-05-24 0:00
SO44735,311,1,3578.27,89.4568,2011-05-30 0:00
SO44805,314,1,3578.27,89.4568,2011-05-31 0:00
SO44810,311,1,3578.27,89.4568,2011-06-01 0:00
SO44812,314,1,3578.27,89.4568,2011-06-01 0:00
SO44832,311,1,3578.27,89.4568,2011-06-04 0:00
SO44840,314,1,3578.27,89.4568,2011-06-05 0:00
SO44844,314,1,3578.27,89.4568,2011-06-06 0:00
SO44852,311,1,3578.27,89.4568,2011-06-07 0:00
SO44854,311,1,3578.27,89.4568,2011-06-07 0:00
SO44877,311,1,3578.27,89.4568,2011-06-10 0:00
SO44886,314,1,3578.27,89.4568,2011-06-11 0:00
SO44908,314,1,3578.27,89.4568,2011-06-14 0:00
SO44951,311,1,3578.27,89.4568,2011-06-19 0:00
SO44984,314,1,3578.27,89.4568,2011-06-23 0:00
SO44994,311,1,3578.27,89.4568,2011-06-25 0:00
SO45003,314,1,3578.27,89.4568,2011-06-26 0:00
SO45004,314,1,3578.27,89.4568,2011-06-26 0:00
SO45025,311,1,3578.27,89.4568,2011-06-29 0:00
SO45036,311,1,3578.27,89.4568,2011-06-30 0:00
SO45122,314,1,3578.27,89.4568,2011-07-09 0:00
SO45173,314,1,3578.27,89.4568,2011-07-17 0:00
SO45200,311,1,3578.27,89.4568,2011-07-21 0:00
SO45209,314,1,3578.27,89.4568,2011-07-22 0:00
SO45210,311,1,3578.27,89.4568,2011-07-22 0:00
SO45241,311,1,3578.27,89.4568,2011-07-28 0:00
SO45253,314,1,3578.27,89.4568,2011-07-30 0:00
SO45254,314,1,3578.27,89.4568,2011-07-30 0:00
SO45407,314,1,3578.27,89.4568,2011-08-10 0:00
SO45408,314,1,3578.27,89.4568,2011-08-10 0:00
SO45434,311,1,3578.27,89.4568,2011-08-14 0:00
SO45451,311,1,3578.27,89.4568,2011-08-17 0:00
SO45595,314,1,3578.27,89.4568,2011-08-31 0:00
SO45605,311,1,3578.27,89.4568,2011-09-01 0:00
SO45625,314,1,3578.27,89.4568,2011-09-04 0:00
SO45669,314,1,3578.27,89.4568,2011-09-12 0:00
SO45679,314,1,3578.27,89.4568,2011-09-13 0:00
SO45695,311,1,3578.27,89.4568,2011-09-15 0:00
SO45696,314,1,3578.27,89.4568,2011-09-15 0:00
SO45697,314,1,3578.27,89.4568,2011-09-15 0:00
SO45701,311,1,3578.27,89.4568,2011-09-16 0:00
SO45718,311,1,3578.27,89.4568,2011-09-19 0:00
SO45723,311,1,3578.27,89.4568,2011-09-20 0:00
SO45732,311,1,3578.27,89.4568,2011-09-21 0:00
SO45733,311,1,3578.27,89.4568,2011-09-21 0:00
SO45747,314,1,3578.27,89.4568,2011-09-23 0:00
SO45755,314,1,3578.27,89.4568,2011-09-24 0:00
SO45760,311,1,3578.27,89.4568,2011-09-25 0:00
SO45761,314,1,3578.27,89.4568,2011-09-25 0:00
SO45769,314,1,3578.27,89.4568,2011-09-26 0:00
SO45771,314,1,3578.27,89.4568,2011-09-27 0:00
SO45842,314,1,3578.27,89.4568,2011-10-03 0:00
SO45863,314,1,3578.27,89.4568,2011-10-07 0:00
SO45895,311,1,3578.27,89.4568,2011-10-12 0:00
SO45910,311,1,3578.27,89.4568,2011-10-14 0:00
SO45911,314,1,3578.27,89.4568,2011-10-14 0:00
SO45938,311,1,3578.27,89.4568,2011-10-18 0:00
SO45958,311,1,3578.27,89.4568,2011-10-21 0:00
SO45959,311,1,3578.27,89.4568,2011-10-21 0:00
SO45960,314,1,3578.27,89.4568,2011-10-21 0:00
SO45968,311,1,3578.27,89.4568,2011-10-22 0:00
SO45985,314,1,3578.27,89.4568,2011-10-25 0:00
SO45986,314,1,3578.27,89.4568,2011-10-25 0:00
SO45994,311,1,3578.27,89.4568,2011-10-26 0:00
SO46004,311,1,3578.27,89.4568,2011-10-27 0:00
SO46013,311,1,3578.27,89.4568,2011-10-28 0:00
SO46017,314,1,3578.27,89.4568,2011-10-28 0:00
SO46110,311,1,3578.27,89.4568,2011-10-29 0:00
SO46130,311,1,3578.27,89.4568,2011-11-01 0:00
SO46156,314,1,3578.27,89.4568,2011-11-04 0:00
SO46213,314,1,3578.27,89.4568,2011-11-12 0:00
SO46214,311,1,3578.27,89.4568,2011-11-12 0:00
SO46232,311,1,3578.27,89.4568,2011-11-14 0:00
SO46253,311,1,3578.27,89.4568,2011-11-17 0:00
SO46296,314,1,3578.27,89.4568,2011-11-23 0:00
SO46298,314,1,3578.27,89.4568,2011-11-23 0:00
SO46306,311,1,3578.27,89.4568,2011-11-25 0:00
SO46312,314,1,3578.27,89.4568,2011-11-27 0:00
SO46319,311,1,3578.27,89.4568,2011-11-28 0:00
SO46396,311,1,3578.27,89.4568,2011-11-30 0:00
SO46417,314,1,3578.27,89.4568,2011-12-03 0:00
SO46422,311,1,3578.27,89.4568,2011-12-04 0:00
SO46450,314,1,3578.27,89.4568,2011-12-08 0:00
SO46465,311,1,3578.27,89.4568,2011-12-10 0:00
SO46512,311,1,3578.27,89.4568,2011-12-17 0:00
SO46539,314,1,3578.27,89.4568,2011-12-20 0:00
SO46566,311,1,3578.27,89.4568,2011-12-23 0:00
SO46579,311,1,3578.27,89.4568,2011-12-25 0:00
SO46581,314,1,3578.27,89.4568,2011-12-25 0:00
SO43728,313,1,3578.27,89.4568,2011-01-06 0:00
SO43822,313,1,3578.27,89.4568,2011-01-25 0:00
SO43838,313,1,3578.27,89.4568,2011-01-28 0:00
SO43920,313,1,3578.27,89.4568,2011-01-29 0:00
SO43957,313,1,3578.27,89.4568,2011-02-06 0:00
SO43968,313,1,3578.27,89.4568,2011-02-08 0:00
SO44001,313,1,3578.27,89.4568,2011-02-16 0:00
SO44014,313,1,3578.27,89.4568,2011-02-18 0:00
SO44143,313,1,3578.27,89.4568,2011-03-02 0:00
SO44155,313,1,3578.27,89.4568,2011-03-04 0:00
SO44171,313,1,3578.27,89.4568,2011-03-07 0:00
SO44207,313,1,3578.27,89.4568,2011-03-17 0:00
SO44211,313,1,3578.27,89.4568,2011-03-18 0:00
SO44241,313,1,3578.27,89.4568,2011-03-23 0:00
SO44345,313,1,3578.27,89.4568,2011-04-06 0:00
SO44406,313,1,3578.27,89.4568,2011-04-15 0:00
SO44423,313,1,3578.27,89.4568,2011-04-18 0:00
SO44428,313,1,3578.27,89.4568,2011-04-19 0:00
SO44593,313,1,3578.27,89.4568,2011-05-05 0:00
SO44654,313,1,3578.27,89.4568,2011-05-14 0:00
SO44666,313,1,3578.27,89.4568,2011-05-16 0:00
SO44668,313,1,3578.27,89.4568,2011-05-16 0:00
SO44710,313,1,3578.27,89.4568,2011-05-25 0:00
SO44818,313,1,3578.27,89.4568,2011-06-02 0:00
SO44875,313,1,3578.27,89.4568,2011-06-10 0:00
SO44950,313,1,3578.27,89.4568,2011-06-19 0:00
SO44961,313,1,3578.27,89.4568,2011-06-20 0:00
SO44977,313,1,3578.27,89.4568,2011-06-22 0:00
SO44995,313,1,3578.27,89.4568,2011-06-25 0:00
SO45097,313,1,3578.27,89.4568,2011-07-04 0:00
SO45113,313,1,3578.27,89.4568,2011-07-08 0:00
SO45174,313,1,3578.27,89.4568,2011-07-17 0:00
SO45175,313,1,3578.27,89.4568,2011-07-17 0:00
SO45194,313,1,3578.27,89.4568,2011-07-20 0:00
SO45216,313,1,3578.27,89.4568,2011-07-23 0:00
SO45262,313,1,3578.27,89.4568,2011-07-31 0:00
SO45359,313,1,3578.27,89.4568,2011-08-03 0:00
SO45395,313,1,3578.27,89.4568,2011-08-08 0:00
SO45443,313,1,3578.27,89.4568,2011-08-15 0:00
SO45588,313,1,3578.27,89.4568,2011-08-30 0:00
SO45624,313,1,3578.27,89.4568,2011-09-04 0:00
SO45642,313,1,3578.27,89.4568,2011-09-07 0:00
SO45656,313,1,3578.27,89.4568,2011-09-10 0:00
SO45678,313,1,3578.27,89.4568,2011-09-13 0:00
SO45706,313,1,3578.27,89.4568,2011-09-17 0:00
SO45756,313,1,3578.27,89.4568,2011-09-24 0:00
SO45759,313,1,3578.27,89.4568,2011-09-25 0:00
SO45816,313,1,3578.27,89.4568,2011-09-29 0:00
SO45880,313,1,3578.27,89.4568,2011-10-10 0:00
SO45918,313,1,3578.27,89.4568,2011-10-15 0:00
SO45923,313,1,3578.27,89.4568,2011-10-15 0:00
SO45934,313,1,3578.27,89.4568,2011-10-17 0:00
SO45973,313,1,3578.27,89.4568,2011-10-23 0:00
SO45993,313,1,3578.27,89.4568,2011-10-26 0:00
SO46114,313,1,3578.27,89.4568,2011-10-29 0:00
SO46120,313,1,3578.27,89.4568,2011-10-30 0:00
SO46162,313,1,3578.27,89.4568,2011-11-05 0:00
SO46169,313,1,3578.27,89.4568,2011-11-05 0:00
SO46179,313,1,3578.27,89.4568,2011-11-08 0:00
SO46194,313,1,3578.27,89.4568,2011-11-10 0:00
SO46205,313,1,3578.27,89.4568,2011-11-11 0:00
SO46271,313,1,3578.27,89.4568,2011-11-20 0:00
SO46390,313,1,3578.27,89.4568,2011-11-29 0:00
SO46416,313,1,3578.27,89.4568,2011-12-03 0:00
SO46423,313,1,3578.27,89.4568,2011-12-04 0:00
SO46438,313,1,3578.27,89.4568,2011-12-06 0:00
SO46459,313,1,3578.27,89.4568,2011-12-09 0:00
SO46485,313,1,3578.27,89.4568,2011-12-13 0:00
SO46490,313,1,3578.27,89.4568,2011-12-14 0:00
SO46498,313,1,3578.27,89.4568,2011-12-16 0:00
SO46523,313,1,3578.27,89.4568,2011-12-18 0:00
SO43713,310,1,3578.27,89.4568,2011-01-02 0:00
SO43758,310,1,3578.27,89.4568,2011-01-13 0:00
SO43784,310,1,3578.27,89.4568,2011-01-19 0:00
SO43821,310,1,3578.27,89.4568,2011-01-25 0:00
SO43829,310,1,3578.27,89.4568,2011-01-26 0:00
SO43949,310,1,3578.27,89.4568,2011-02-04 0:00
SO43969,310,1,3578.27,89.4568,2011-02-08 0:00
SO43976,310,1,3578.27,89.4568,2011-02-09 0:00
SO43986,310,1,3578.27,89.4568,2011-02-11 0:00
SO43987,310,1,3578.27,89.4568,2011-02-12 0:00
SO43996,310,1,3578.27,89.4568,2011-02-15 0:00
SO43997,310,1,3578.27,89.4568,2011-02-15 0:00
SO44004,310,1,3578.27,89.4568,2011-02-16 0:00
SO44065,310,1,3578.27,89.4568,2011-02-27 0:00
SO44135,310,1,3578.27,89.4568,2011-03-01 0:00
SO44148,310,1,3578.27,89.4568,2011-03-03 0:00
SO44164,310,1,3578.27,89.4568,2011-03-06 0:00
SO44183,310,1,3578.27,89.4568,2011-03-10 0:00
SO44198,310,1,3578.27,89.4568,2011-03-15 0:00
SO44253,310,1,3578.27,89.4568,2011-03-26 0:00
SO44362,310,1,3578.27,89.4568,2011-04-08 0:00
SO44369,310,1,3578.27,89.4568,2011-04-09 0:00
SO44377,310,1,3578.27,89.4568,2011-04-10 0:00
SO44383,310,1,3578.27,89.4568,2011-04-11 0:00
SO44405,310,1,3578.27,89.4568,2011-04-15 0:00
SO44410,310,1,3578.27,89.4568,2011-04-16 0:00
SO44434,310,1,3578.27,89.4568,2011-04-20 0:00
SO44450,310,1,3578.27,89.4568,2011-04-26 0:00
SO44607,310,1,3578.27,89.4568,2011-05-07 0:00
SO44631,310,1,3578.27,89.4568,2011-05-11 0:00
SO44638,310,1,3578.27,89.4568,2011-05-12 0:00
SO44660,310,1,3578.27,89.4568,2011-05-15 0:00
SO44667,310,1,3578.27,89.4568,2011-05-16 0:00
SO44682,310,1,3578.27,89.4568,2011-05-19 0:00
SO44684,310,1,3578.27,89.4568,2011-05-19 0:00
SO44804,310,1,3578.27,89.4568,2011-05-31 0:00
SO44833,310,1,3578.27,89.4568,2011-06-04 0:00
SO44891,310,1,3578.27,89.4568,2011-06-12 0:00
SO44909,310,1,3578.27,89.4568,2011-06-14 0:00
SO44912,310,1,3578.27,89.4568,2011-06-14 0:00
SO44954,310,1,3578.27,89.4568,2011-06-19 0:00
SO44962,310,1,3578.27,89.4568,2011-06-20 0:00
SO45084,310,1,3578.27,89.4568,2011-07-02 0:00
SO45090,310,1,3578.27,89.4568,2011-07-03 0:00
SO45102,310,1,3578.27,89.4568,2011-07-05 0:00
SO45104,310,1,3578.27,89.4568,2011-07-06 0:00
SO45135,310,1,3578.27,89.4568,2011-07-11 0:00
SO45143,310,1,3578.27,89.4568,2011-07-12 0:00
SO45389,310,1,3578.27,89.4568,2011-08-07 0:00
